file,line,table,column,type
20260316195232_ae5eba0c-95a8-47a7-89a8-9f64e77ba090.sql,6,storefront_shipping_zones,name,"text"
20260316195232_ae5eba0c-95a8-47a7-89a8-9f64e77ba090.sql,7,storefront_shipping_zones,countries,"text[]"
20260316195232_ae5eba0c-95a8-47a7-89a8-9f64e77ba090.sql,8,storefront_shipping_zones,fee,"numeric"
20260316195232_ae5eba0c-95a8-47a7-89a8-9f64e77ba090.sql,9,storefront_shipping_zones,free_above,"numeric"
20260316195232_ae5eba0c-95a8-47a7-89a8-9f64e77ba090.sql,10,storefront_shipping_zones,currency,"text"
20260316195232_ae5eba0c-95a8-47a7-89a8-9f64e77ba090.sql,11,storefront_shipping_zones,delivery_days_min,"int"
20260316195232_ae5eba0c-95a8-47a7-89a8-9f64e77ba090.sql,12,storefront_shipping_zones,delivery_days_max,"int"
20260316195232_ae5eba0c-95a8-47a7-89a8-9f64e77ba090.sql,13,storefront_shipping_zones,active,"boolean"
20260316195232_ae5eba0c-95a8-47a7-89a8-9f64e77ba090.sql,14,storefront_shipping_zones,created_at,"timestamptz"
20260316195848_3a89b322-130c-4da2-8dc8-188cd8056b1a.sql,4,storefront_returns,id,"uuid"
20260316195848_3a89b322-130c-4da2-8dc8-188cd8056b1a.sql,5,storefront_returns,order_id,"uuid"
20260316195848_3a89b322-130c-4da2-8dc8-188cd8056b1a.sql,6,storefront_returns,shop_id,"uuid"
20260316195848_3a89b322-130c-4da2-8dc8-188cd8056b1a.sql,7,storefront_returns,buyer_id,"uuid"
20260316195848_3a89b322-130c-4da2-8dc8-188cd8056b1a.sql,8,storefront_returns,reason,"text"
20260316195848_3a89b322-130c-4da2-8dc8-188cd8056b1a.sql,9,storefront_returns,status,"text"
20260316195848_3a89b322-130c-4da2-8dc8-188cd8056b1a.sql,10,storefront_returns,refund_amount,"numeric"
20260316195848_3a89b322-130c-4da2-8dc8-188cd8056b1a.sql,11,storefront_returns,currency,"text"
20260316195848_3a89b322-130c-4da2-8dc8-188cd8056b1a.sql,12,storefront_returns,seller_notes,"text"
20260316195848_3a89b322-130c-4da2-8dc8-188cd8056b1a.sql,13,storefront_returns,resolution,"text"
20260316195848_3a89b322-130c-4da2-8dc8-188cd8056b1a.sql,14,storefront_returns,created_at,"timestamptz"
20260316195848_3a89b322-130c-4da2-8dc8-188cd8056b1a.sql,15,storefront_returns,resolved_at,"timestamptz"
20260316200022_01e9b821-68ad-499e-a5c1-f31bde63c67a.sql,4,storefront_subscriptions,id,"uuid"
20260316200022_01e9b821-68ad-499e-a5c1-f31bde63c67a.sql,5,storefront_subscriptions,shop_id,"uuid"
20260316200022_01e9b821-68ad-499e-a5c1-f31bde63c67a.sql,6,storefront_subscriptions,buyer_id,"uuid"
20260316200022_01e9b821-68ad-499e-a5c1-f31bde63c67a.sql,7,storefront_subscriptions,buyer_email,"text"
20260316200022_01e9b821-68ad-499e-a5c1-f31bde63c67a.sql,8,storefront_subscriptions,item_id,"uuid"
20260316200022_01e9b821-68ad-499e-a5c1-f31bde63c67a.sql,9,storefront_subscriptions,variant_id,"uuid"
20260316200022_01e9b821-68ad-499e-a5c1-f31bde63c67a.sql,10,storefront_subscriptions,quantity,"int"
20260316200022_01e9b821-68ad-499e-a5c1-f31bde63c67a.sql,11,storefront_subscriptions,unit_price,"numeric"
20260316200022_01e9b821-68ad-499e-a5c1-f31bde63c67a.sql,12,storefront_subscriptions,currency,"text"
20260316200022_01e9b821-68ad-499e-a5c1-f31bde63c67a.sql,13,storefront_subscriptions,frequency,"text"
20260316200022_01e9b821-68ad-499e-a5c1-f31bde63c67a.sql,14,storefront_subscriptions,status,"text"
20260316200022_01e9b821-68ad-499e-a5c1-f31bde63c67a.sql,15,storefront_subscriptions,next_order_at,"timestamptz"
20260316200022_01e9b821-68ad-499e-a5c1-f31bde63c67a.sql,16,storefront_subscriptions,last_order_at,"timestamptz"
20260316200022_01e9b821-68ad-499e-a5c1-f31bde63c67a.sql,17,storefront_subscriptions,total_orders,"int"
20260316200022_01e9b821-68ad-499e-a5c1-f31bde63c67a.sql,18,storefront_subscriptions,cancelled_at,"timestamptz"
20260316200022_01e9b821-68ad-499e-a5c1-f31bde63c67a.sql,19,storefront_subscriptions,created_at,"timestamptz"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,8,storefront_bundles,id,"uuid"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,9,storefront_bundles,shop_id,"uuid"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,10,storefront_bundles,user_id,"uuid"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,11,storefront_bundles,title,"text"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,12,storefront_bundles,description,"text"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,13,storefront_bundles,bundle_price,"numeric"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,14,storefront_bundles,currency,"text"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,15,storefront_bundles,photo_url,"text"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,16,storefront_bundles,active,"boolean"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,17,storefront_bundles,sort_order,"integer"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,18,storefront_bundles,created_at,"timestamptz"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,19,storefront_bundles,updated_at,"timestamptz"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,24,storefront_bundle_items,id,"uuid"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,25,storefront_bundle_items,bundle_id,"uuid"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,26,storefront_bundle_items,item_id,"uuid"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,27,storefront_bundle_items,quantity,"integer"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,28,storefront_bundle_items,created_at,"timestamptz"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,34,storefront_loyalty_programs,id,"uuid"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,35,storefront_loyalty_programs,shop_id,"uuid"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,36,storefront_loyalty_programs,user_id,"uuid"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,37,storefront_loyalty_programs,name,"text"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,38,storefront_loyalty_programs,points_per_currency,"numeric"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,39,storefront_loyalty_programs,currency,"text"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,40,storefront_loyalty_programs,active,"boolean"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,41,storefront_loyalty_programs,created_at,"timestamptz"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,42,storefront_loyalty_programs,updated_at,"timestamptz"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,47,storefront_loyalty_tiers,id,"uuid"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,48,storefront_loyalty_tiers,program_id,"uuid"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,49,storefront_loyalty_tiers,name,"text"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,50,storefront_loyalty_tiers,min_points,"integer"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,51,storefront_loyalty_tiers,discount_percent,"numeric"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,52,storefront_loyalty_tiers,badge_emoji,"text"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,53,storefront_loyalty_tiers,sort_order,"integer"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,54,storefront_loyalty_tiers,created_at,"timestamptz"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,58,storefront_loyalty_points,id,"uuid"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,59,storefront_loyalty_points,program_id,"uuid"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,60,storefront_loyalty_points,user_id,"uuid"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,61,storefront_loyalty_points,points,"integer"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,62,storefront_loyalty_points,lifetime_points,"integer"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,63,storefront_loyalty_points,tier_id,"uuid"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,64,storefront_loyalty_points,updated_at,"timestamptz"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,69,storefront_loyalty_history,id,"uuid"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,70,storefront_loyalty_history,program_id,"uuid"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,71,storefront_loyalty_history,user_id,"uuid"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,72,storefront_loyalty_history,points_change,"integer"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,73,storefront_loyalty_history,reason,"text"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,74,storefront_loyalty_history,order_id,"uuid"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,75,storefront_loyalty_history,created_at,"timestamptz"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,80,storefront_inventory_alerts,id,"uuid"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,81,storefront_inventory_alerts,shop_id,"uuid"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,82,storefront_inventory_alerts,item_id,"uuid"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,83,storefront_inventory_alerts,alert_type,"text"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,84,storefront_inventory_alerts,threshold,"integer"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,85,storefront_inventory_alerts,current_stock,"integer"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,86,storefront_inventory_alerts,resolved,"boolean"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,87,storefront_inventory_alerts,resolved_at,"timestamptz"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,88,storefront_inventory_alerts,created_at,"timestamptz"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,93,storefront_stock_movements,id,"uuid"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,94,storefront_stock_movements,shop_id,"uuid"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,95,storefront_stock_movements,item_id,"uuid"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,96,storefront_stock_movements,movement_type,"text"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,97,storefront_stock_movements,quantity,"integer"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,98,storefront_stock_movements,previous_stock,"integer"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,99,storefront_stock_movements,new_stock,"integer"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,100,storefront_stock_movements,reference_id,"text"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,101,storefront_stock_movements,notes,"text"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,102,storefront_stock_movements,user_id,"uuid"
20260316200935_50615f72-fbd6-4075-9126-ea36bd7b6652.sql,103,storefront_stock_movements,created_at,"timestamptz"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,8,vendor_commissions,id,"uuid"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,9,vendor_commissions,shop_id,"uuid"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,10,vendor_commissions,platform_rate,"numeric"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,11,vendor_commissions,total_earned,"numeric"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,12,vendor_commissions,total_paid,"numeric"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,13,vendor_commissions,pending_payout,"numeric"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,14,vendor_commissions,currency,"text"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,15,vendor_commissions,payout_method,"text"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,16,vendor_commissions,last_payout_at,"timestamptz"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,17,vendor_commissions,created_at,"timestamptz"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,18,vendor_commissions,updated_at,"timestamptz"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,27,featured_shops,id,"uuid"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,28,featured_shops,shop_id,"uuid"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,29,featured_shops,tier,"text"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,30,featured_shops,featured_until,"timestamptz"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,31,featured_shops,reason,"text"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,32,featured_shops,created_at,"timestamptz"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,40,storefront_social_posts,id,"uuid"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,41,storefront_social_posts,user_id,"uuid"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,42,storefront_social_posts,shop_id,"uuid"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,43,storefront_social_posts,item_id,"uuid"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,44,storefront_social_posts,post_type,"text"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,45,storefront_social_posts,caption,"text"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,46,storefront_social_posts,photo_url,"text"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,47,storefront_social_posts,likes_count,"int"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,48,storefront_social_posts,comments_count,"int"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,49,storefront_social_posts,created_at,"timestamptz"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,59,storefront_social_likes,id,"uuid"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,60,storefront_social_likes,post_id,"uuid"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,61,storefront_social_likes,user_id,"uuid"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,62,storefront_social_likes,created_at,"timestamptz"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,72,storefront_social_comments,id,"uuid"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,73,storefront_social_comments,post_id,"uuid"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,74,storefront_social_comments,user_id,"uuid"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,75,storefront_social_comments,user_name,"text"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,76,storefront_social_comments,content,"text"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,77,storefront_social_comments,created_at,"timestamptz"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,86,storefront_addresses,id,"uuid"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,87,storefront_addresses,user_id,"uuid"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,88,storefront_addresses,label,"text"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,89,storefront_addresses,full_name,"text"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,90,storefront_addresses,phone,"text"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,91,storefront_addresses,address_line1,"text"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,92,storefront_addresses,address_line2,"text"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,93,storefront_addresses,city,"text"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,94,storefront_addresses,postal_code,"text"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,95,storefront_addresses,country,"text"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,96,storefront_addresses,is_default,"boolean"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,97,storefront_addresses,created_at,"timestamptz"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,98,storefront_addresses,updated_at,"timestamptz"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,106,storefront_ai_chats,id,"uuid"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,107,storefront_ai_chats,shop_id,"uuid"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,108,storefront_ai_chats,user_id,"uuid"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,109,storefront_ai_chats,session_id,"text"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,110,storefront_ai_chats,messages,"jsonb"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,111,storefront_ai_chats,created_at,"timestamptz"
20260316201856_35cc97ce-8895-4c36-91a0-bbae82a8dc00.sql,112,storefront_ai_chats,updated_at,"timestamptz"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,8,storefront_comparisons,id,"uuid"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,9,storefront_comparisons,user_id,"uuid"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,10,storefront_comparisons,shop_id,"uuid"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,11,storefront_comparisons,item_ids,"uuid[]"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,12,storefront_comparisons,title,"text"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,13,storefront_comparisons,created_at,"timestamptz"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,21,storefront_affiliates,id,"uuid"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,22,storefront_affiliates,shop_id,"uuid"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,23,storefront_affiliates,user_id,"uuid"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,24,storefront_affiliates,referral_code,"text"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,25,storefront_affiliates,commission_rate,"numeric"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,26,storefront_affiliates,total_clicks,"int"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,27,storefront_affiliates,total_conversions,"int"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,28,storefront_affiliates,total_earned,"numeric"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,29,storefront_affiliates,total_paid,"numeric"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,30,storefront_affiliates,status,"text"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,31,storefront_affiliates,created_at,"timestamptz"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,32,storefront_affiliates,updated_at,"timestamptz"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,45,storefront_affiliate_clicks,id,"uuid"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,46,storefront_affiliate_clicks,affiliate_id,"uuid"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,47,storefront_affiliate_clicks,item_id,"uuid"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,48,storefront_affiliate_clicks,referrer,"text"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,49,storefront_affiliate_clicks,converted,"boolean"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,50,storefront_affiliate_clicks,order_id,"uuid"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,51,storefront_affiliate_clicks,commission_amount,"numeric"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,52,storefront_affiliate_clicks,created_at,"timestamptz"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,61,storefront_auctions,id,"uuid"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,62,storefront_auctions,shop_id,"uuid"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,63,storefront_auctions,item_id,"uuid"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,64,storefront_auctions,seller_id,"uuid"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,65,storefront_auctions,title,"text"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,66,storefront_auctions,description,"text"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,67,storefront_auctions,photo_url,"text"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,68,storefront_auctions,starting_price,"numeric"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,69,storefront_auctions,reserve_price,"numeric"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,70,storefront_auctions,current_bid,"numeric"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,71,storefront_auctions,current_bidder_id,"uuid"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,72,storefront_auctions,bid_count,"int"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,73,storefront_auctions,currency,"text"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,74,storefront_auctions,starts_at,"timestamptz"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,75,storefront_auctions,ends_at,"timestamptz"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,76,storefront_auctions,auto_extend_minutes,"int"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,77,storefront_auctions,status,"text"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,78,storefront_auctions,winner_id,"uuid"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,79,storefront_auctions,created_at,"timestamptz"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,80,storefront_auctions,updated_at,"timestamptz"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,89,storefront_auction_bids,id,"uuid"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,90,storefront_auction_bids,auction_id,"uuid"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,91,storefront_auction_bids,bidder_id,"uuid"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,92,storefront_auction_bids,amount,"numeric"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,93,storefront_auction_bids,is_winning,"boolean"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,94,storefront_auction_bids,created_at,"timestamptz"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,148,storefront_warehouses,id,"uuid"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,149,storefront_warehouses,shop_id,"uuid"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,150,storefront_warehouses,name,"text"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,151,storefront_warehouses,address,"text"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,152,storefront_warehouses,city,"text"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,153,storefront_warehouses,country,"text"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,154,storefront_warehouses,latitude,"numeric"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,155,storefront_warehouses,longitude,"numeric"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,156,storefront_warehouses,is_default,"boolean"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,157,storefront_warehouses,active,"boolean"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,158,storefront_warehouses,created_at,"timestamptz"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,159,storefront_warehouses,updated_at,"timestamptz"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,167,storefront_warehouse_stock,id,"uuid"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,168,storefront_warehouse_stock,warehouse_id,"uuid"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,169,storefront_warehouse_stock,item_id,"uuid"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,170,storefront_warehouse_stock,quantity,"int"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,171,storefront_warehouse_stock,reserved,"int"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,172,storefront_warehouse_stock,reorder_point,"int"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,173,storefront_warehouse_stock,updated_at,"timestamptz"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,186,storefront_warehouse_transfers,id,"uuid"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,187,storefront_warehouse_transfers,shop_id,"uuid"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,188,storefront_warehouse_transfers,from_warehouse_id,"uuid"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,189,storefront_warehouse_transfers,to_warehouse_id,"uuid"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,190,storefront_warehouse_transfers,item_id,"uuid"
20260316202912_195d4bcc-48ea-4ba0-9ad2-db3cc101b92c.sql,191,storefront_warehouse_transfers,quantity,"int"
